,timestamp,open,high,low,close,volume,open_interest,strike,expiry_type,expiry,instrument,contract_type
0,1617075900000,41.0,58.9,39.6,54.15,11600,69800,35200,weekly,2021-4-1T21:00:00.000,options,call
1,1617075960000,54.15,57.1,52.45,53.25,9800,69800,35200,weekly,2021-4-1T21:00:00.000,options,call
2,1617076020000,52.8,55.4,50.0,51.95,11025,76350,35200,weekly,2021-4-1T21:00:00.000,options,call
3,1617076080000,52.0,52.15,47.15,48.5,11875,76350,35200,weekly,2021-4-1T21:00:00.000,options,call
4,1617076140000,48.7,50.65,48.7,49.95,14275,76350,35200,weekly,2021-4-1T21:00:00.000,options,call
5,1617076200000,49.65,51.0,48.95,49.85,14750,83250,35200,weekly,2021-4-1T21:00:00.000,options,call
6,1617076260000,49.65,51.45,48.75,50.1,17100,83250,35200,weekly,2021-4-1T21:00:00.000,options,call
7,1617076320000,50.4,51.6,49.3,50.35,20825,83250,35200,weekly,2021-4-1T21:00:00.000,options,call
8,1617076380000,50.7,52.2,50.0,50.9,11675,90075,35200,weekly,2021-4-1T21:00:00.000,options,call
9,1617076440000,50.8,52.5,50.25,51.35,7750,90075,35200,weekly,2021-4-1T21:00:00.000,options,call
10,1617076500000,51.15,51.4,49.0,50.45,11025,90075,35200,weekly,2021-4-1T21:00:00.000,options,call
11,1617076560000,50.45,51.65,50.15,50.35,8125,97100,35200,weekly,2021-4-1T21:00:00.000,options,call
12,1617076620000,49.85,50.85,48.1,48.1,7000,97100,35200,weekly,2021-4-1T21:00:00.000,options,call
13,1617076680000,48.8,49.1,45.05,45.05,6575,97100,35200,weekly,2021-4-1T21:00:00.000,options,call
14,1617076740000,44.7,45.85,44.7,45.85,1875,101575,35200,weekly,2021-4-1T21:00:00.000,options,call
15,1617076800000,45.6,46.7,43.35,43.45,15700,101575,35200,weekly,2021-4-1T21:00:00.000,options,call
16,1617076860000,43.45,43.9,39.85,40.3,17275,101575,35200,weekly,2021-4-1T21:00:00.000,options,call
17,1617076920000,40.3,44.05,38.4,44.05,13925,104750,35200,weekly,2021-4-1T21:00:00.000,options,call
18,1617076980000,44.9,45.3,41.55,42.4,13475,104750,35200,weekly,2021-4-1T21:00:00.000,options,call
19,1617077040000,41.55,47.65,41.55,46.45,10250,104750,35200,weekly,2021-4-1T21:00:00.000,options,call
20,1617077100000,46.65,48.65,44.75,45.0,11450,111100,35200,weekly,2021-4-1T21:00:00.000,options,call
21,1617077160000,45.3,45.65,43.0,43.0,11650,111100,35200,weekly,2021-4-1T21:00:00.000,options,call
22,1617077220000,43.25,44.15,42.4,42.5,7525,111100,35200,weekly,2021-4-1T21:00:00.000,options,call
23,1617077280000,42.6,45.15,42.6,44.65,7075,119925,35200,weekly,2021-4-1T21:00:00.000,options,call
24,1617077340000,44.6,45.45,43.15,43.25,6950,119925,35200,weekly,2021-4-1T21:00:00.000,options,call
25,1617077400000,43.45,44.5,42.4,42.8,9125,119925,35200,weekly,2021-4-1T21:00:00.000,options,call
26,1617077460000,43.45,44.5,43.05,43.1,4025,127300,35200,weekly,2021-4-1T21:00:00.000,options,call
27,1617077520000,43.1,44.0,42.8,43.55,4175,127300,35200,weekly,2021-4-1T21:00:00.000,options,call
28,1617077580000,43.6,44.1,43.05,43.65,5175,127300,35200,weekly,2021-4-1T21:00:00.000,options,call
29,1617077640000,43.05,44.15,43.05,44.1,2675,128750,35200,weekly,2021-4-1T21:00:00.000,options,call
