,timestamp,open,high,low,close,volume,open_interest,strike,expiry_type,expiry,instrument,contract_type
0,1622519280000,4.3,4.3,4.3,4.3,25,2950,30600,weekly,2021-6-3T21:00:00.000,options,put
1,1622519880000,3.4,3.4,3.4,3.4,25,2975,30600,weekly,2021-6-3T21:00:00.000,options,put
2,1622519940000,4.0,4.0,4.0,4.0,25,2975,30600,weekly,2021-6-3T21:00:00.000,options,put
3,1622523060000,4.85,4.85,4.85,4.85,25,2950,30600,weekly,2021-6-3T21:00:00.000,options,put
4,1622524140000,4.8,4.8,4.8,4.8,25,2975,30600,weekly,2021-6-3T21:00:00.000,options,put
5,1622531940000,4.8,4.8,4.8,4.8,50,2975,30600,weekly,2021-6-3T21:00:00.000,options,put
6,1622532360000,4.0,4.05,4.0,4.05,100,2925,30600,weekly,2021-6-3T21:00:00.000,options,put
7,1622533620000,4.15,4.15,4.15,4.15,50,3025,30600,weekly,2021-6-3T21:00:00.000,options,put
8,1622534820000,3.85,3.85,3.85,3.85,100,2975,30600,weekly,2021-6-3T21:00:00.000,options,put
9,1622535060000,3.65,3.65,3.65,3.65,25,2875,30600,weekly,2021-6-3T21:00:00.000,options,put
10,1622535120000,3.8,3.8,3.8,3.8,400,2875,30600,weekly,2021-6-3T21:00:00.000,options,put
11,1622535600000,3.8,3.8,3.8,3.8,50,2500,30600,weekly,2021-6-3T21:00:00.000,options,put
12,1622535780000,3.5,3.5,3.5,3.5,25,2450,30600,weekly,2021-6-3T21:00:00.000,options,put
13,1622535900000,3.6,3.6,3.6,3.6,25,2450,30600,weekly,2021-6-3T21:00:00.000,options,put
14,1622536020000,3.3,3.3,3.1,3.1,275,2725,30600,weekly,2021-6-3T21:00:00.000,options,put
15,1622536200000,3.1,3.1,3.1,3.1,1000,2725,30600,weekly,2021-6-3T21:00:00.000,options,put
16,1622536260000,3.3,3.3,3.1,3.1,250,2675,30600,weekly,2021-6-3T21:00:00.000,options,put
17,1622536800000,3.1,3.1,3.1,3.1,250,2675,30600,weekly,2021-6-3T21:00:00.000,options,put
18,1622536980000,3.25,3.25,3.25,3.25,25,2675,30600,weekly,2021-6-3T21:00:00.000,options,put
19,1622537340000,3.25,3.25,3.25,3.25,25,2700,30600,weekly,2021-6-3T21:00:00.000,options,put
20,1622537580000,3.6,3.6,3.6,3.6,25,2675,30600,weekly,2021-6-3T21:00:00.000,options,put
21,1622538180000,3.65,3.65,3.65,3.65,100,2650,30600,weekly,2021-6-3T21:00:00.000,options,put
22,1622538900000,3.3,3.4,3.3,3.4,25,2525,30600,weekly,2021-6-3T21:00:00.000,options,put
23,1622539440000,3.4,3.55,3.4,3.55,100,2475,30600,weekly,2021-6-3T21:00:00.000,options,put
24,1622539560000,3.55,3.9,3.55,3.9,200,2475,30600,weekly,2021-6-3T21:00:00.000,options,put
25,1622540040000,4.15,4.15,4.15,4.15,50,2275,30600,weekly,2021-6-3T21:00:00.000,options,put
26,1622540100000,4.0,4.0,4.0,4.0,25,2275,30600,weekly,2021-6-3T21:00:00.000,options,put
27,1622540220000,4.25,4.25,4.25,4.25,25,2200,30600,weekly,2021-6-3T21:00:00.000,options,put
28,1622540700000,4.2,4.2,4.2,4.2,25,2200,30600,weekly,2021-6-3T21:00:00.000,options,put
29,1622540820000,3.9,3.9,3.9,3.9,25,2200,30600,weekly,2021-6-3T21:00:00.000,options,put
30,1622540880000,3.95,3.95,3.95,3.95,150,2200,30600,weekly,2021-6-3T21:00:00.000,options,put
31,1622541000000,4.1,4.1,4.1,4.1,25,2050,30600,weekly,2021-6-3T21:00:00.000,options,put
32,1622541120000,3.7,3.7,3.7,3.7,50,2025,30600,weekly,2021-6-3T21:00:00.000,options,put
33,1622541240000,4.15,4.15,4.15,4.15,25,2025,30600,weekly,2021-6-3T21:00:00.000,options,put
34,1622541480000,4.2,4.3,4.2,4.3,50,1950,30600,weekly,2021-6-3T21:00:00.000,options,put
35,1622541540000,4.3,4.3,4.3,4.3,50,1950,30600,weekly,2021-6-3T21:00:00.000,options,put
