,timestamp,open,high,low,close,volume,open_interest,strike,expiry_type,expiry,instrument,contract_type
0,1591348500000,2.1,2.95,1.75,1.95,5775,,8800,weekly,2020-6-11T21:00:00.000,options,put
1,1591348560000,2.0,2.15,2.0,2.0,2850,,8800,weekly,2020-6-11T21:00:00.000,options,put
2,1591348620000,1.95,2.0,1.9,1.9,1875,,8800,weekly,2020-6-11T21:00:00.000,options,put
3,1591348680000,1.95,2.05,1.95,2.0,3150,,8800,weekly,2020-6-11T21:00:00.000,options,put
4,1591348740000,1.9,2.0,1.9,2.0,2025,,8800,weekly,2020-6-11T21:00:00.000,options,put
5,1591348800000,1.9,1.9,1.8,1.8,3675,,8800,weekly,2020-6-11T21:00:00.000,options,put
6,1591348860000,1.8,1.8,1.75,1.75,2325,,8800,weekly,2020-6-11T21:00:00.000,options,put
7,1591348920000,1.75,1.8,1.75,1.8,1725,,8800,weekly,2020-6-11T21:00:00.000,options,put
8,1591348980000,1.8,1.85,1.8,1.8,2925,,8800,weekly,2020-6-11T21:00:00.000,options,put
9,1591349040000,1.8,1.85,1.8,1.85,1950,,8800,weekly,2020-6-11T21:00:00.000,options,put
10,1591349100000,1.85,1.9,1.85,1.85,2175,,8800,weekly,2020-6-11T21:00:00.000,options,put
11,1591349160000,1.85,1.9,1.85,1.9,1350,,8800,weekly,2020-6-11T21:00:00.000,options,put
12,1591349220000,1.9,1.9,1.9,1.9,2625,,8800,weekly,2020-6-11T21:00:00.000,options,put
13,1591349280000,1.9,1.95,1.9,1.95,5700,,8800,weekly,2020-6-11T21:00:00.000,options,put
14,1591349340000,1.95,1.95,1.9,1.9,3900,,8800,weekly,2020-6-11T21:00:00.000,options,put
15,1591349400000,1.9,1.9,1.9,1.9,375,,8800,weekly,2020-6-11T21:00:00.000,options,put
16,1591349460000,1.9,1.9,1.9,1.9,450,,8800,weekly,2020-6-11T21:00:00.000,options,put
17,1591349520000,2.0,2.0,2.0,2.0,150,,8800,weekly,2020-6-11T21:00:00.000,options,put
18,1591349580000,2.0,2.05,2.0,2.05,2100,,8800,weekly,2020-6-11T21:00:00.000,options,put
19,1591349640000,2.05,2.05,1.9,1.9,11175,,8800,weekly,2020-6-11T21:00:00.000,options,put
20,1591349700000,1.95,1.95,1.95,1.95,300,,8800,weekly,2020-6-11T21:00:00.000,options,put
21,1591349760000,1.95,1.95,1.9,1.95,525,,8800,weekly,2020-6-11T21:00:00.000,options,put
22,1591349820000,1.95,1.95,1.95,1.95,450,,8800,weekly,2020-6-11T21:00:00.000,options,put
23,1591349880000,1.95,1.95,1.95,1.95,2700,,8800,weekly,2020-6-11T21:00:00.000,options,put
24,1591349940000,1.95,1.95,1.95,1.95,375,,8800,weekly,2020-6-11T21:00:00.000,options,put
25,1591350000000,1.95,2.0,1.9,1.9,5250,,8800,weekly,2020-6-11T21:00:00.000,options,put
26,1591350060000,1.95,1.95,1.9,1.9,1500,,8800,weekly,2020-6-11T21:00:00.000,options,put
27,1591350120000,2.0,2.0,2.0,2.0,5625,,8800,weekly,2020-6-11T21:00:00.000,options,put
28,1591350180000,2.0,2.0,2.0,2.0,1575,,8800,weekly,2020-6-11T21:00:00.000,options,put
29,1591350240000,2.0,2.0,1.95,2.0,8175,,8800,weekly,2020-6-11T21:00:00.000,options,put
30,1591350300000,2.0,2.0,2.0,2.0,5400,,8800,weekly,2020-6-11T21:00:00.000,options,put
31,1591350360000,2.0,2.0,2.0,2.0,3375,,8800,weekly,2020-6-11T21:00:00.000,options,put
32,1591350420000,2.0,2.0,2.0,2.0,3225,,8800,weekly,2020-6-11T21:00:00.000,options,put
33,1591350480000,2.0,2.0,2.0,2.0,15075,,8800,weekly,2020-6-11T21:00:00.000,options,put
34,1591350540000,2.0,2.0,2.0,2.0,2625,,8800,weekly,2020-6-11T21:00:00.000,options,put
35,1591350600000,2.0,2.0,1.95,2.0,13725,,8800,weekly,2020-6-11T21:00:00.000,options,put
36,1591350660000,2.0,2.0,2.0,2.0,3675,,8800,weekly,2020-6-11T21:00:00.000,options,put
37,1591350720000,2.0,2.0,1.95,2.0,1575,,8800,weekly,2020-6-11T21:00:00.000,options,put
38,1591350780000,2.0,2.0,1.9,1.95,6150,,8800,weekly,2020-6-11T21:00:00.000,options,put
39,1591350840000,1.9,2.0,1.9,1.9,2475,,8800,weekly,2020-6-11T21:00:00.000,options,put
40,1591350960000,1.9,1.9,1.85,1.85,600,,8800,weekly,2020-6-11T21:00:00.000,options,put
41,1591351020000,1.85,1.85,1.85,1.85,150,,8800,weekly,2020-6-11T21:00:00.000,options,put
42,1591351080000,1.8,1.85,1.8,1.85,1050,,8800,weekly,2020-6-11T21:00:00.000,options,put
43,1591351140000,1.85,1.85,1.8,1.8,2025,,8800,weekly,2020-6-11T21:00:00.000,options,put
44,1591351200000,1.85,1.95,1.8,1.95,3975,,8800,weekly,2020-6-11T21:00:00.000,options,put
45,1591351260000,1.9,1.9,1.85,1.9,3750,,8800,weekly,2020-6-11T21:00:00.000,options,put
46,1591351320000,1.9,1.9,1.85,1.85,525,,8800,weekly,2020-6-11T21:00:00.000,options,put
47,1591351380000,1.9,1.9,1.9,1.9,450,,8800,weekly,2020-6-11T21:00:00.000,options,put
48,1591351560000,1.95,1.95,1.95,1.95,375,,8800,weekly,2020-6-11T21:00:00.000,options,put
49,1591351620000,1.9,1.95,1.9,1.95,1575,,8800,weekly,2020-6-11T21:00:00.000,options,put
50,1591351680000,1.95,1.95,1.9,1.9,4650,,8800,weekly,2020-6-11T21:00:00.000,options,put
51,1591351740000,1.9,1.9,1.85,1.85,975,,8800,weekly,2020-6-11T21:00:00.000,options,put
52,1591351800000,1.85,1.9,1.85,1.9,1050,,8800,weekly,2020-6-11T21:00:00.000,options,put
53,1591351860000,1.9,1.9,1.9,1.9,1575,,8800,weekly,2020-6-11T21:00:00.000,options,put
54,1591351920000,1.9,1.9,1.85,1.85,1350,,8800,weekly,2020-6-11T21:00:00.000,options,put
55,1591351980000,1.85,1.9,1.85,1.85,1350,,8800,weekly,2020-6-11T21:00:00.000,options,put
56,1591352100000,1.9,1.9,1.85,1.85,1500,,8800,weekly,2020-6-11T21:00:00.000,options,put
57,1591352220000,1.85,1.9,1.85,1.9,750,,8800,weekly,2020-6-11T21:00:00.000,options,put
58,1591352280000,1.9,1.9,1.85,1.9,2325,,8800,weekly,2020-6-11T21:00:00.000,options,put
59,1591352340000,1.95,1.95,1.95,1.95,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
60,1591352460000,1.9,1.9,1.9,1.9,2250,,8800,weekly,2020-6-11T21:00:00.000,options,put
61,1591352520000,1.9,1.9,1.9,1.9,600,,8800,weekly,2020-6-11T21:00:00.000,options,put
62,1591352580000,1.85,1.95,1.85,1.95,6975,,8800,weekly,2020-6-11T21:00:00.000,options,put
63,1591352640000,2.0,2.0,2.0,2.0,600,,8800,weekly,2020-6-11T21:00:00.000,options,put
64,1591352700000,2.0,2.0,2.0,2.0,1725,,8800,weekly,2020-6-11T21:00:00.000,options,put
65,1591352760000,2.0,2.0,2.0,2.0,450,,8800,weekly,2020-6-11T21:00:00.000,options,put
66,1591352820000,2.0,2.0,2.0,2.0,675,,8800,weekly,2020-6-11T21:00:00.000,options,put
67,1591352880000,1.95,1.95,1.95,1.95,1125,,8800,weekly,2020-6-11T21:00:00.000,options,put
68,1591352940000,1.95,1.95,1.95,1.95,300,,8800,weekly,2020-6-11T21:00:00.000,options,put
69,1591353000000,2.0,2.0,1.95,1.95,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
70,1591353060000,1.95,2.0,1.95,1.95,4050,,8800,weekly,2020-6-11T21:00:00.000,options,put
71,1591353120000,1.9,1.95,1.9,1.9,3300,,8800,weekly,2020-6-11T21:00:00.000,options,put
72,1591353180000,1.9,1.9,1.9,1.9,150,,8800,weekly,2020-6-11T21:00:00.000,options,put
73,1591353240000,1.85,1.85,1.85,1.85,375,,8800,weekly,2020-6-11T21:00:00.000,options,put
74,1591353300000,1.85,1.9,1.85,1.9,3375,,8800,weekly,2020-6-11T21:00:00.000,options,put
75,1591353360000,1.9,1.9,1.9,1.9,750,,8800,weekly,2020-6-11T21:00:00.000,options,put
76,1591353420000,1.9,1.9,1.9,1.9,2775,,8800,weekly,2020-6-11T21:00:00.000,options,put
77,1591353540000,1.9,1.9,1.9,1.9,225,,8800,weekly,2020-6-11T21:00:00.000,options,put
78,1591353600000,1.9,1.9,1.9,1.9,825,,8800,weekly,2020-6-11T21:00:00.000,options,put
79,1591353660000,1.85,1.9,1.85,1.9,1950,,8800,weekly,2020-6-11T21:00:00.000,options,put
80,1591353720000,1.9,1.9,1.85,1.85,675,,8800,weekly,2020-6-11T21:00:00.000,options,put
81,1591353780000,1.9,1.9,1.9,1.9,300,,8800,weekly,2020-6-11T21:00:00.000,options,put
82,1591353840000,1.85,1.95,1.85,1.9,4575,,8800,weekly,2020-6-11T21:00:00.000,options,put
83,1591353900000,1.9,1.95,1.9,1.9,2400,,8800,weekly,2020-6-11T21:00:00.000,options,put
84,1591353960000,1.9,1.95,1.9,1.95,2625,,8800,weekly,2020-6-11T21:00:00.000,options,put
85,1591354020000,1.95,2.0,1.9,2.0,6900,,8800,weekly,2020-6-11T21:00:00.000,options,put
86,1591354080000,2.0,2.0,1.95,1.95,3225,,8800,weekly,2020-6-11T21:00:00.000,options,put
87,1591354140000,1.95,1.95,1.9,1.95,8925,,8800,weekly,2020-6-11T21:00:00.000,options,put
88,1591354260000,1.95,1.95,1.95,1.95,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
89,1591354320000,1.9,1.9,1.9,1.9,525,,8800,weekly,2020-6-11T21:00:00.000,options,put
90,1591354380000,1.9,1.9,1.85,1.85,3150,,8800,weekly,2020-6-11T21:00:00.000,options,put
91,1591354500000,1.9,1.9,1.85,1.85,225,,8800,weekly,2020-6-11T21:00:00.000,options,put
92,1591354560000,1.9,1.9,1.9,1.9,375,,8800,weekly,2020-6-11T21:00:00.000,options,put
93,1591354680000,1.9,1.9,1.9,1.9,450,,8800,weekly,2020-6-11T21:00:00.000,options,put
94,1591354800000,1.9,1.9,1.9,1.9,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
95,1591355280000,1.8,1.8,1.8,1.8,900,,8800,weekly,2020-6-11T21:00:00.000,options,put
96,1591355340000,1.8,1.8,1.8,1.8,225,,8800,weekly,2020-6-11T21:00:00.000,options,put
97,1591355520000,1.8,1.8,1.8,1.8,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
98,1591355640000,1.85,1.85,1.8,1.8,675,,8800,weekly,2020-6-11T21:00:00.000,options,put
99,1591355700000,1.75,1.75,1.75,1.75,975,,8800,weekly,2020-6-11T21:00:00.000,options,put
100,1591355760000,1.75,1.75,1.75,1.75,375,,8800,weekly,2020-6-11T21:00:00.000,options,put
101,1591355940000,1.7,1.7,1.7,1.7,900,,8800,weekly,2020-6-11T21:00:00.000,options,put
102,1591356000000,1.7,1.75,1.7,1.7,2475,,8800,weekly,2020-6-11T21:00:00.000,options,put
103,1591356060000,1.7,1.7,1.65,1.65,525,,8800,weekly,2020-6-11T21:00:00.000,options,put
104,1591356240000,1.65,1.65,1.65,1.65,300,,8800,weekly,2020-6-11T21:00:00.000,options,put
105,1591356300000,1.65,1.65,1.65,1.65,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
106,1591356360000,1.65,1.65,1.65,1.65,1125,,8800,weekly,2020-6-11T21:00:00.000,options,put
107,1591356420000,1.65,1.65,1.65,1.65,1275,,8800,weekly,2020-6-11T21:00:00.000,options,put
108,1591356600000,1.6,1.6,1.6,1.6,150,,8800,weekly,2020-6-11T21:00:00.000,options,put
109,1591356660000,1.6,1.6,1.6,1.6,4125,,8800,weekly,2020-6-11T21:00:00.000,options,put
110,1591356720000,1.6,1.6,1.6,1.6,1500,,8800,weekly,2020-6-11T21:00:00.000,options,put
111,1591356960000,1.6,1.6,1.6,1.6,525,,8800,weekly,2020-6-11T21:00:00.000,options,put
112,1591357200000,1.6,1.6,1.6,1.6,375,,8800,weekly,2020-6-11T21:00:00.000,options,put
113,1591357260000,1.7,1.7,1.6,1.6,225,,8800,weekly,2020-6-11T21:00:00.000,options,put
114,1591357440000,1.6,1.6,1.6,1.6,1950,,8800,weekly,2020-6-11T21:00:00.000,options,put
115,1591357560000,1.65,1.65,1.65,1.65,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
116,1591357740000,1.55,1.55,1.55,1.55,225,,8800,weekly,2020-6-11T21:00:00.000,options,put
117,1591357800000,1.55,1.55,1.55,1.55,600,,8800,weekly,2020-6-11T21:00:00.000,options,put
118,1591357860000,1.55,1.55,1.55,1.55,750,,8800,weekly,2020-6-11T21:00:00.000,options,put
119,1591358040000,1.55,1.55,1.45,1.5,13875,,8800,weekly,2020-6-11T21:00:00.000,options,put
120,1591358100000,1.45,1.5,1.45,1.45,675,,8800,weekly,2020-6-11T21:00:00.000,options,put
121,1591358160000,1.5,1.55,1.45,1.55,900,,8800,weekly,2020-6-11T21:00:00.000,options,put
122,1591358220000,1.55,1.55,1.55,1.55,150,,8800,weekly,2020-6-11T21:00:00.000,options,put
123,1591358400000,1.5,1.5,1.4,1.5,2775,,8800,weekly,2020-6-11T21:00:00.000,options,put
124,1591358460000,1.55,1.55,1.55,1.55,150,,8800,weekly,2020-6-11T21:00:00.000,options,put
125,1591358520000,1.55,1.55,1.55,1.55,600,,8800,weekly,2020-6-11T21:00:00.000,options,put
126,1591358580000,1.6,1.6,1.6,1.6,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
127,1591358640000,1.55,1.55,1.5,1.55,1200,,8800,weekly,2020-6-11T21:00:00.000,options,put
128,1591358700000,1.55,1.55,1.55,1.55,375,,8800,weekly,2020-6-11T21:00:00.000,options,put
129,1591358760000,1.5,1.55,1.5,1.55,150,,8800,weekly,2020-6-11T21:00:00.000,options,put
130,1591358940000,1.5,1.5,1.5,1.5,150,,8800,weekly,2020-6-11T21:00:00.000,options,put
131,1591359000000,1.55,1.55,1.55,1.55,1575,,8800,weekly,2020-6-11T21:00:00.000,options,put
132,1591359060000,1.55,1.6,1.55,1.6,375,,8800,weekly,2020-6-11T21:00:00.000,options,put
133,1591359120000,1.55,1.55,1.55,1.55,150,,8800,weekly,2020-6-11T21:00:00.000,options,put
134,1591359240000,1.55,1.55,1.55,1.55,2100,,8800,weekly,2020-6-11T21:00:00.000,options,put
135,1591359300000,1.55,1.55,1.55,1.55,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
136,1591359420000,1.55,1.55,1.55,1.55,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
137,1591359480000,1.55,1.55,1.55,1.55,750,,8800,weekly,2020-6-11T21:00:00.000,options,put
138,1591359540000,1.55,1.55,1.55,1.55,975,,8800,weekly,2020-6-11T21:00:00.000,options,put
139,1591359720000,1.55,1.55,1.55,1.55,525,,8800,weekly,2020-6-11T21:00:00.000,options,put
140,1591359780000,1.6,1.6,1.6,1.6,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
141,1591360080000,1.55,1.55,1.55,1.55,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
142,1591360140000,1.55,1.55,1.55,1.55,2250,,8800,weekly,2020-6-11T21:00:00.000,options,put
143,1591360200000,1.55,1.55,1.55,1.55,2775,,8800,weekly,2020-6-11T21:00:00.000,options,put
144,1591360380000,1.5,1.55,1.5,1.55,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
145,1591360440000,1.55,1.55,1.55,1.55,450,,8800,weekly,2020-6-11T21:00:00.000,options,put
146,1591360500000,1.55,1.55,1.55,1.55,600,,8800,weekly,2020-6-11T21:00:00.000,options,put
147,1591360560000,1.55,1.55,1.55,1.55,75,,8800,weekly,2020-6-11T21:00:00.000,options,put
148,1591360620000,1.5,1.55,1.5,1.55,525,,8800,weekly,2020-6-11T21:00:00.000,options,put
149,1591360680000,1.55,1.55,1.55,1.55,1800,,8800,weekly,2020-6-11T21:00:00.000,options,put
150,1591360740000,1.55,1.55,1.55,1.55,225,,8800,weekly,2020-6-11T21:00:00.000,options,put
151,1591360800000,1.6,1.6,1.6,1.6,1050,,8800,weekly,2020-6-11T21:00:00.000,options,put
152,1591360860000,1.6,1.6,1.6,1.6,1800,,8800,weekly,2020-6-11T21:00:00.000,options,put
153,1591360920000,1.6,1.6,1.6,1.6,900,,8800,weekly,2020-6-11T21:00:00.000,options,put
154,1591360980000,1.65,1.65,1.65,1.65,3075,,8800,weekly,2020-6-11T21:00:00.000,options,put
155,1591361040000,1.65,1.65,1.65,1.65,450,,8800,weekly,2020-6-11T21:00:00.000,options,put
156,1591361100000,1.65,1.7,1.65,1.7,1575,,8800,weekly,2020-6-11T21:00:00.000,options,put
157,1591361220000,1.7,1.7,1.7,1.7,1350,,8800,weekly,2020-6-11T21:00:00.000,options,put
158,1591361280000,1.7,1.7,1.65,1.7,2850,,8800,weekly,2020-6-11T21:00:00.000,options,put
159,1591361340000,1.75,1.75,1.75,1.75,375,,8800,weekly,2020-6-11T21:00:00.000,options,put
160,1591361400000,1.7,1.8,1.7,1.8,2400,,8800,weekly,2020-6-11T21:00:00.000,options,put
161,1591361460000,1.7,1.7,1.7,1.7,600,,8800,weekly,2020-6-11T21:00:00.000,options,put
