,timestamp,open,high,low,close,volume,open_interest,strike,expiry_type,expiry,instrument,contract_type
0,1659950100000,45.0,48.55,34.05,35.45,120650,455500,38900,weekly,2022-8-11T21:00:00.000,options,call
1,1659950160000,34.95,36.8,32.45,32.45,102125,455500,38900,weekly,2022-8-11T21:00:00.000,options,call
2,1659950220000,32.2,35.4,31.2,31.9,85325,475450,38900,weekly,2022-8-11T21:00:00.000,options,call
3,1659950280000,31.2,31.9,28.4,28.9,75175,475450,38900,weekly,2022-8-11T21:00:00.000,options,call
4,1659950340000,28.3,28.9,27.35,27.9,65250,475450,38900,weekly,2022-8-11T21:00:00.000,options,call
5,1659950400000,27.3,29.35,26.2,27.65,106400,512125,38900,weekly,2022-8-11T21:00:00.000,options,call
6,1659950460000,27.65,28.75,26.85,28.0,73075,512125,38900,weekly,2022-8-11T21:00:00.000,options,call
7,1659950520000,28.15,28.15,26.6,26.7,76475,512125,38900,weekly,2022-8-11T21:00:00.000,options,call
8,1659950580000,26.6,26.6,25.3,26.35,77075,547150,38900,weekly,2022-8-11T21:00:00.000,options,call
9,1659950640000,26.25,27.2,24.95,25.15,54450,547150,38900,weekly,2022-8-11T21:00:00.000,options,call
10,1659950700000,24.95,25.75,24.05,25.75,83200,547150,38900,weekly,2022-8-11T21:00:00.000,options,call
11,1659950760000,26.1,26.35,25.2,25.75,41750,576300,38900,weekly,2022-8-11T21:00:00.000,options,call
12,1659950820000,25.75,27.3,25.75,26.95,63925,576300,38900,weekly,2022-8-11T21:00:00.000,options,call
13,1659950880000,26.7,27.15,26.3,26.85,79925,576300,38900,weekly,2022-8-11T21:00:00.000,options,call
14,1659950940000,27.0,28.25,26.8,27.4,91625,591150,38900,weekly,2022-8-11T21:00:00.000,options,call
15,1659951000000,27.15,29.1,26.95,28.65,69675,591150,38900,weekly,2022-8-11T21:00:00.000,options,call
16,1659951060000,28.65,29.05,26.75,26.75,58850,591150,38900,weekly,2022-8-11T21:00:00.000,options,call
17,1659951120000,26.55,26.95,25.5,25.7,83400,598375,38900,weekly,2022-8-11T21:00:00.000,options,call
18,1659951180000,25.75,26.9,25.7,25.8,55175,598375,38900,weekly,2022-8-11T21:00:00.000,options,call
19,1659951240000,25.95,26.15,25.05,25.3,44450,598375,38900,weekly,2022-8-11T21:00:00.000,options,call
20,1659951300000,25.35,26.3,25.2,25.7,28950,639250,38900,weekly,2022-8-11T21:00:00.000,options,call
21,1659951360000,26.0,28.95,25.85,27.8,93875,639250,38900,weekly,2022-8-11T21:00:00.000,options,call
22,1659951420000,27.8,31.8,27.75,29.9,94475,639250,38900,weekly,2022-8-11T21:00:00.000,options,call
23,1659951480000,30.05,31.5,29.85,30.55,63875,636525,38900,weekly,2022-8-11T21:00:00.000,options,call
24,1659951540000,30.3,32.0,30.3,31.1,60575,636525,38900,weekly,2022-8-11T21:00:00.000,options,call
25,1659951600000,31.45,35.45,31.25,34.0,113500,636525,38900,weekly,2022-8-11T21:00:00.000,options,call
26,1659951660000,34.1,34.1,31.8,31.8,73950,641250,38900,weekly,2022-8-11T21:00:00.000,options,call
27,1659951720000,31.55,32.85,31.5,32.65,30400,641250,38900,weekly,2022-8-11T21:00:00.000,options,call
28,1659951780000,32.65,36.0,32.0,36.0,54900,641250,38900,weekly,2022-8-11T21:00:00.000,options,call
29,1659951840000,36.35,38.1,35.55,37.15,81500,636400,38900,weekly,2022-8-11T21:00:00.000,options,call
30,1659951900000,37.55,40.9,37.1,38.85,92250,636400,38900,weekly,2022-8-11T21:00:00.000,options,call
31,1659951960000,39.05,41.3,37.7,41.3,54150,636400,38900,weekly,2022-8-11T21:00:00.000,options,call
32,1659952020000,41.5,45.2,41.35,42.35,134725,618875,38900,weekly,2022-8-11T21:00:00.000,options,call
33,1659952080000,42.6,42.7,38.55,38.85,66450,618875,38900,weekly,2022-8-11T21:00:00.000,options,call
34,1659952140000,39.0,44.5,38.8,44.4,84675,618875,38900,weekly,2022-8-11T21:00:00.000,options,call
35,1659952200000,44.45,45.05,40.85,41.35,74675,606950,38900,weekly,2022-8-11T21:00:00.000,options,call
36,1659952260000,41.45,41.85,39.3,41.15,52925,606950,38900,weekly,2022-8-11T21:00:00.000,options,call
37,1659952320000,41.1,45.8,40.1,40.15,53225,606950,38900,weekly,2022-8-11T21:00:00.000,options,call
38,1659952380000,40.05,42.05,39.65,42.05,38200,627475,38900,weekly,2022-8-11T21:00:00.000,options,call
39,1659952440000,42.25,42.65,39.05,39.5,43525,627475,38900,weekly,2022-8-11T21:00:00.000,options,call
40,1659952500000,39.2,41.2,38.3,39.45,50500,627475,38900,weekly,2022-8-11T21:00:00.000,options,call
41,1659952560000,39.2,39.45,37.0,38.85,50800,650425,38900,weekly,2022-8-11T21:00:00.000,options,call
42,1659952620000,38.6,40.4,38.25,38.8,28000,650425,38900,weekly,2022-8-11T21:00:00.000,options,call
43,1659952680000,38.75,40.2,37.5,38.3,30850,650425,38900,weekly,2022-8-11T21:00:00.000,options,call
44,1659952740000,38.15,38.75,36.75,37.05,27850,648850,38900,weekly,2022-8-11T21:00:00.000,options,call
45,1659952800000,36.65,36.65,33.65,35.0,57575,648850,38900,weekly,2022-8-11T21:00:00.000,options,call
46,1659952860000,34.9,38.1,34.8,37.95,44600,648850,38900,weekly,2022-8-11T21:00:00.000,options,call
47,1659952920000,38.15,39.1,36.25,36.9,40375,647175,38900,weekly,2022-8-11T21:00:00.000,options,call
48,1659952980000,37.05,38.85,36.9,37.5,30250,647175,38900,weekly,2022-8-11T21:00:00.000,options,call
49,1659953040000,37.55,39.4,37.45,38.0,30375,647175,38900,weekly,2022-8-11T21:00:00.000,options,call
50,1659953100000,38.0,38.15,35.9,36.4,28500,645975,38900,weekly,2022-8-11T21:00:00.000,options,call
51,1659953160000,36.45,38.25,36.15,37.15,39300,645975,38900,weekly,2022-8-11T21:00:00.000,options,call
52,1659953220000,37.0,38.8,36.95,38.65,21850,645975,38900,weekly,2022-8-11T21:00:00.000,options,call
53,1659953280000,38.65,39.95,38.35,39.15,37350,650150,38900,weekly,2022-8-11T21:00:00.000,options,call
54,1659953340000,39.0,40.3,38.8,39.6,33775,650150,38900,weekly,2022-8-11T21:00:00.000,options,call
55,1659953400000,39.7,42.8,39.4,41.2,50975,650150,38900,weekly,2022-8-11T21:00:00.000,options,call
56,1659953460000,40.85,41.1,38.15,38.8,47050,655675,38900,weekly,2022-8-11T21:00:00.000,options,call
57,1659953520000,38.85,40.25,38.85,39.65,26100,655675,38900,weekly,2022-8-11T21:00:00.000,options,call
58,1659953580000,39.7,40.3,38.85,39.15,25200,655675,38900,weekly,2022-8-11T21:00:00.000,options,call
59,1659953640000,39.25,39.9,38.5,39.7,25175,660825,38900,weekly,2022-8-11T21:00:00.000,options,call
60,1659953700000,39.8,43.85,39.8,43.35,70225,660825,38900,weekly,2022-8-11T21:00:00.000,options,call
61,1659953760000,43.05,44.3,41.15,44.3,67675,660825,38900,weekly,2022-8-11T21:00:00.000,options,call
62,1659953820000,43.8,44.45,41.2,41.2,75575,650000,38900,weekly,2022-8-11T21:00:00.000,options,call
63,1659953880000,41.4,42.9,39.75,42.75,60425,650000,38900,weekly,2022-8-11T21:00:00.000,options,call
64,1659953940000,42.45,43.15,41.05,41.6,30750,650000,38900,weekly,2022-8-11T21:00:00.000,options,call
65,1659954000000,41.6,43.85,41.6,42.0,72300,665175,38900,weekly,2022-8-11T21:00:00.000,options,call
66,1659954060000,41.95,43.1,41.55,42.55,46300,665175,38900,weekly,2022-8-11T21:00:00.000,options,call
67,1659954120000,42.65,44.4,42.35,43.5,64050,665175,38900,weekly,2022-8-11T21:00:00.000,options,call
68,1659954180000,43.8,43.95,42.25,43.4,54675,661375,38900,weekly,2022-8-11T21:00:00.000,options,call
69,1659954240000,43.6,49.15,43.6,49.1,117875,661375,38900,weekly,2022-8-11T21:00:00.000,options,call
70,1659954300000,48.75,49.3,45.5,47.0,96950,661375,38900,weekly,2022-8-11T21:00:00.000,options,call
71,1659954360000,46.8,48.2,45.35,45.95,60275,641150,38900,weekly,2022-8-11T21:00:00.000,options,call
72,1659954420000,45.8,47.4,45.55,47.2,46725,641150,38900,weekly,2022-8-11T21:00:00.000,options,call
73,1659954480000,47.45,51.8,47.2,49.8,102000,641150,38900,weekly,2022-8-11T21:00:00.000,options,call
74,1659954540000,49.75,50.15,47.45,49.45,77575,642425,38900,weekly,2022-8-11T21:00:00.000,options,call
75,1659954600000,49.5,50.85,47.45,47.8,68150,642425,38900,weekly,2022-8-11T21:00:00.000,options,call
76,1659954660000,48.05,49.4,47.8,47.9,55225,642425,38900,weekly,2022-8-11T21:00:00.000,options,call
77,1659954720000,48.3,48.8,47.5,48.05,38550,662350,38900,weekly,2022-8-11T21:00:00.000,options,call
78,1659954780000,48.2,49.75,47.35,48.3,52925,662350,38900,weekly,2022-8-11T21:00:00.000,options,call
79,1659954840000,48.4,51.0,47.25,50.65,55000,662350,38900,weekly,2022-8-11T21:00:00.000,options,call
80,1659954900000,50.75,51.0,47.1,47.65,66650,670975,38900,weekly,2022-8-11T21:00:00.000,options,call
