,timestamp,open,high,low,close,volume,open_interest,strike,expiry_type,expiry,instrument,contract_type
0,1545124500000,339.75,365.4,306.65,330.15,3060,,27200,weekly,2018-12-20T21:00:00.000,options,put
1,1545124560000,335.05,335.05,325.0,325.0,3240,,27200,weekly,2018-12-20T21:00:00.000,options,put
2,1545124620000,323.55,325.0,319.65,320.15,1960,,27200,weekly,2018-12-20T21:00:00.000,options,put
3,1545124680000,323.7,331.0,320.5,329.0,2720,,27200,weekly,2018-12-20T21:00:00.000,options,put
4,1545124740000,329.0,331.2,323.95,327.0,2100,,27200,weekly,2018-12-20T21:00:00.000,options,put
5,1545124800000,325.7,337.35,325.7,335.1,1160,,27200,weekly,2018-12-20T21:00:00.000,options,put
6,1545124860000,335.0,336.9,331.8,334.6,1180,,27200,weekly,2018-12-20T21:00:00.000,options,put
7,1545124920000,331.35,331.35,320.0,324.1,1980,,27200,weekly,2018-12-20T21:00:00.000,options,put
8,1545124980000,324.9,330.0,322.8,322.85,340,,27200,weekly,2018-12-20T21:00:00.000,options,put
9,1545125040000,316.75,322.3,316.75,320.0,700,,27200,weekly,2018-12-20T21:00:00.000,options,put
10,1545125100000,322.45,322.45,316.65,320.7,1080,,27200,weekly,2018-12-20T21:00:00.000,options,put
11,1545125160000,326.0,328.05,326.0,328.05,580,,27200,weekly,2018-12-20T21:00:00.000,options,put
12,1545125220000,330.0,330.4,324.85,324.85,1960,,27200,weekly,2018-12-20T21:00:00.000,options,put
13,1545125280000,326.0,330.3,326.0,329.1,480,,27200,weekly,2018-12-20T21:00:00.000,options,put
14,1545125340000,326.2,327.8,326.0,327.3,80,,27200,weekly,2018-12-20T21:00:00.000,options,put
15,1545125400000,330.25,330.25,322.15,328.05,560,,27200,weekly,2018-12-20T21:00:00.000,options,put
16,1545125460000,327.15,329.45,324.8,324.8,1060,,27200,weekly,2018-12-20T21:00:00.000,options,put
17,1545125520000,329.9,330.0,326.45,326.45,460,,27200,weekly,2018-12-20T21:00:00.000,options,put
18,1545125580000,320.0,320.0,318.95,318.95,160,,27200,weekly,2018-12-20T21:00:00.000,options,put
19,1545125640000,315.0,315.0,307.15,308.0,300,,27200,weekly,2018-12-20T21:00:00.000,options,put
20,1545125700000,312.3,314.8,312.3,313.1,760,,27200,weekly,2018-12-20T21:00:00.000,options,put
21,1545125760000,314.8,319.35,314.8,319.35,140,,27200,weekly,2018-12-20T21:00:00.000,options,put
22,1545125820000,320.05,323.4,318.0,322.0,740,,27200,weekly,2018-12-20T21:00:00.000,options,put
