,timestamp,open,high,low,close,volume,open_interest,strike,expiry_type,expiry,instrument,contract_type
0,1607312760000,652.3,656.15,651.8,656.15,375,,12600,weekly,2020-12-10T21:00:00.000,options,call
1,1607312820000,666.5,666.5,666.5,666.5,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
2,1607312880000,666.0,666.0,666.0,666.0,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
3,1607313120000,666.0,666.0,666.0,666.0,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
4,1607313540000,669.0,669.0,669.0,669.0,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
5,1607314740000,702.9,702.9,702.85,702.85,150,,12600,weekly,2020-12-10T21:00:00.000,options,call
6,1607315160000,701.0,701.0,700.0,700.0,225,,12600,weekly,2020-12-10T21:00:00.000,options,call
7,1607316240000,688.5,688.5,688.5,688.5,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
8,1607316600000,683.45,683.45,683.45,683.45,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
9,1607317620000,693.0,693.0,693.0,693.0,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
10,1607317980000,697.0,697.0,697.0,697.0,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
11,1607319600000,687.95,687.95,687.95,687.95,150,,12600,weekly,2020-12-10T21:00:00.000,options,call
12,1607319660000,690.0,690.0,690.0,690.0,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
13,1607325060000,730.0,730.0,730.0,730.0,300,,12600,weekly,2020-12-10T21:00:00.000,options,call
14,1607325180000,729.0,729.0,729.0,729.0,300,,12600,weekly,2020-12-10T21:00:00.000,options,call
15,1607325780000,733.0,733.0,733.0,733.0,150,,12600,weekly,2020-12-10T21:00:00.000,options,call
16,1607326440000,730.0,730.0,730.0,730.0,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
17,1607327040000,729.65,729.65,729.65,729.65,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
18,1607328120000,725.0,725.0,725.0,725.0,150,,12600,weekly,2020-12-10T21:00:00.000,options,call
19,1607328840000,712.05,712.05,712.05,712.05,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
20,1607330520000,709.55,712.05,709.55,712.05,150,,12600,weekly,2020-12-10T21:00:00.000,options,call
21,1607332800000,738.25,738.25,738.25,738.25,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
22,1607333520000,750.4,750.4,750.4,750.4,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
23,1607333760000,755.0,755.0,755.0,755.0,300,,12600,weekly,2020-12-10T21:00:00.000,options,call
24,1607333820000,755.0,755.0,755.0,755.0,300,,12600,weekly,2020-12-10T21:00:00.000,options,call
25,1607334360000,754.25,754.25,754.25,754.25,150,,12600,weekly,2020-12-10T21:00:00.000,options,call
26,1607334480000,746.0,746.0,746.0,746.0,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
27,1607334540000,747.05,747.05,747.05,747.05,75,,12600,weekly,2020-12-10T21:00:00.000,options,call
28,1607334660000,748.0,748.0,748.0,748.0,225,,12600,weekly,2020-12-10T21:00:00.000,options,call
